Temps	Canal A
(ms)	(V)

-0.67137500	2.93710100
-0.67105500	2.93710100
-0.67073500	2.93710100
-0.67041500	2.93710100
-0.67009500	2.93710100
-0.66977500	2.93710100
-0.66945500	2.93710100
-0.66913500	2.93710100
-0.66881500	2.93710100
-0.66849500	2.75826300
-0.66817500	2.93710100
-0.66785500	2.93710100
-0.66753500	2.93710100
-0.66721500	2.75826300
-0.66689500	2.75826300
-0.66657500	2.75826300
-0.66625500	2.75826300
-0.66593500	2.57881400
-0.66561500	2.75826300
-0.66529500	2.57881400
-0.66497500	2.57881400
-0.66465500	2.57881400
-0.66433500	2.75826300
-0.66401500	2.57881400
-0.66369500	2.57881400
-0.66337500	2.57881400
-0.66305500	2.57881400
-0.66273500	2.57881400
-0.66241500	2.57881400
-0.66209500	2.57881400
-0.66177500	2.57881400
-0.66145500	2.57881400
-0.66113500	2.57881400
-0.66081500	2.57881400
-0.66049500	2.39997600
-0.66017500	2.57881400
-0.65985500	2.57881400
-0.65953500	2.39997600
-0.65921500	2.39997600
-0.65889500	2.39997600
-0.65857500	2.39997600
-0.65825500	2.39997600
-0.65793500	2.39997600
-0.65761500	2.39997600
-0.65729500	2.39997600
-0.65697500	2.39997600
-0.65665500	2.39997600
-0.65633500	2.39997600
-0.65601500	2.39997600
-0.65569500	2.39997600
-0.65537500	2.22052700
-0.65505500	2.39997600
-0.65473500	2.22052700
-0.65441500	2.22052700
-0.65409500	2.39997600
-0.65377500	2.22052700
-0.65345500	2.22052700
-0.65313500	2.22052700
-0.65281500	2.22052700
-0.65249500	2.22052700
-0.65217500	2.22052700
-0.65185500	2.22052700
-0.65153500	2.22052700
-0.65121500	2.22052700
-0.65089500	2.22052700
-0.65057500	2.22052700
-0.65025500	2.22052700
-0.64993500	2.22052700
-0.64961500	2.22052700
-0.64929500	2.22052700
-0.64897500	2.22052700
-0.64865500	2.22052700
-0.64833500	2.04168800
-0.64801500	2.04168800
-0.64769500	2.04168800
-0.64737500	2.04168800
-0.64705500	2.22052700
-0.64673500	2.04168800
-0.64641500	2.04168800
-0.64609500	2.04168800
-0.64577500	2.04168800
-0.64545500	2.04168800
-0.64513500	2.04168800
-0.64481500	2.04168800
-0.64449500	2.04168800
-0.64417500	2.04168800
-0.64385500	2.04168800
-0.64353500	2.04168800
-0.64321500	2.04168800
-0.64289500	2.04168800
-0.64257500	2.04168800
-0.64225500	1.86223900
-0.64193500	1.86223900
-0.64161500	2.04168800
-0.64129500	2.04168800
-0.64097500	1.86223900
-0.64065500	1.86223900
-0.64033500	1.86223900
-0.64001500	1.86223900
-0.63969500	1.86223900
-0.63937500	1.86223900
-0.63905500	1.86223900
-0.63873500	1.86223900
-0.63841500	1.86223900
-0.63809500	1.86223900
-0.63777500	1.86223900
-0.63745500	1.86223900
-0.63713500	1.86223900
-0.63681500	1.86223900
-0.63649500	1.86223900
-0.63617500	1.68340100
-0.63585500	1.86223900
-0.63553500	1.86223900
-0.63521500	1.86223900
-0.63489500	1.86223900
-0.63457500	1.86223900
-0.63425500	1.86223900
-0.63393500	1.86223900
-0.63361500	1.86223900
-0.63329500	1.86223900
-0.63297500	1.86223900
-0.63265500	1.86223900
-0.63233500	1.86223900
-0.63201500	1.86223900
-0.63169500	1.68340100
-0.63137500	1.68340100
-0.63105500	1.86223900
-0.63073500	1.68340100
-0.63041500	1.68340100
-0.63009500	1.68340100
-0.62977500	1.86223900
-0.62945500	1.68340100
-0.62913500	1.68340100
-0.62881500	1.68340100
-0.62849500	1.68340100
-0.62817500	1.68340100
-0.62785500	1.68340100
-0.62753500	1.68340100
-0.62721500	1.68340100
-0.62689500	1.68340100
-0.62657500	1.68340100
-0.62625500	1.68340100
-0.62593500	1.50395200
-0.62561500	1.68340100
-0.62529500	1.68340100
-0.62497500	1.50395200
-0.62465500	1.68340100
-0.62433500	1.50395200
-0.62401500	1.68340100
-0.62369500	1.50395200
-0.62337500	1.50395200
-0.62305500	1.50395200
-0.62273500	1.68340100
-0.62241500	1.50395200
-0.62209500	1.68340100
-0.62177500	1.50395200
-0.62145500	1.50395200
-0.62113500	1.50395200
-0.62081500	1.50395200
-0.62049500	1.50395200
-0.62017500	1.50395200
-0.61985500	1.50395200
-0.61953500	1.50395200
-0.61921500	1.50395200
-0.61889500	1.50395200
-0.61857500	1.50395200
-0.61825500	1.50395200
-0.61793500	1.50395200
-0.61761500	1.50395200
-0.61729500	1.50395200
-0.61697500	1.50395200
-0.61665500	1.50395200
-0.61633500	1.32511400
-0.61601500	1.32511400
-0.61569500	1.50395200
-0.61537500	1.50395200
-0.61505500	1.50395200
-0.61473500	1.32511400
-0.61441500	1.50395200
-0.61409500	1.14566500
-0.61377500	1.32511400
-0.61345500	1.32511400
-0.61313500	1.32511400
-0.61281500	1.32511400
-0.61249500	1.32511400
-0.61217500	1.32511400
-0.61185500	1.32511400
-0.61153500	1.32511400
-0.61121500	1.32511400
-0.61089500	1.32511400
-0.61057500	1.32511400
-0.61025500	1.32511400
-0.60993500	1.32511400
-0.60961500	1.32511400
-0.60929500	1.14566500
-0.60897500	1.32511400
-0.60865500	1.14566500
-0.60833500	1.14566500
-0.60801500	1.14566500
-0.60769500	1.14566500
-0.60737500	1.14566500
-0.60705500	1.14566500
-0.60673500	1.14566500
-0.60641500	0.96682640
-0.60609500	1.14566500
-0.60577500	0.96682640
-0.60545500	0.96682640
-0.60513500	0.96682640
-0.60481500	0.96682640
-0.60449500	0.96682640
-0.60417500	0.96682640
-0.60385500	1.14566500
-0.60353500	0.96682640
-0.60321500	0.96682640
-0.60289500	0.96682640
-0.60257500	0.96682640
-0.60225500	0.78737750
-0.60193500	0.96682640
-0.60161500	0.96682640
-0.60129500	0.78737750
-0.60097500	0.96682640
-0.60065500	0.96682640
-0.60033500	0.78737750
-0.60001500	0.78737750
-0.59969500	0.78737750
-0.59937500	0.78737750
-0.59905500	0.78737750
-0.59873500	0.78737750
-0.59841500	0.78737750
-0.59809500	0.78737750
-0.59777500	0.78737750
-0.59745500	0.78737750
-0.59713500	0.60853910
-0.59681500	0.78737750
-0.59649500	0.60853910
-0.59617500	0.60853910
-0.59585500	0.60853910
-0.59553500	0.60853910
-0.59521500	0.60853910
-0.59489500	0.60853910
-0.59457500	0.42970060
-0.59425500	0.60853910
-0.59393500	0.60853910
-0.59361500	0.42970060
-0.59329500	0.60853910
-0.59297500	0.42970060
-0.59265500	0.42970060
-0.59233500	0.42970060
-0.59201500	0.42970060
-0.59169500	0.42970060
-0.59137500	0.42970060
-0.59105500	0.25086220
-0.59073500	-3.51084900
-0.59041500	-4.58571100
-0.59009500	-4.58571100
-0.58977500	-9.06399700
-0.58945500	-11.03488000
-0.58913500	-9.78057200
-0.58881500	-9.42228500
-0.58849500	-9.42228500
-0.58817500	-9.24344600
-0.58785500	-9.24344600
-0.58753500	-9.24344600
-0.58721500	-9.06399700
-0.58689500	-9.06399700
-0.58657500	-8.88515900
-0.58625500	-8.88515900
-0.58593500	-8.70571000
-0.58561500	-8.52687200
-0.58529500	-7.27256100
-0.58497500	-7.27256100
-0.58465500	-7.09372200
-0.58433500	-6.37714800
-0.58401500	-6.01886000
-0.58369500	-5.83941200
-0.58337500	-5.83941200
-0.58305500	-5.83941200
-0.58273500	-5.66057300
-0.58241500	-5.66057300
-0.58209500	-5.66057300
-0.58177500	-5.66057300
-0.58145500	-5.66057300
-0.58113500	-5.66057300
-0.58081500	-5.48112400
-0.58049500	-5.48112400
-0.58017500	-5.48112400
-0.57985500	-5.48112400
-0.57953500	-5.48112400
-0.57921500	-5.30228600
-0.57889500	-5.48112400
-0.57857500	-5.30228600
-0.57825500	-5.30228600
-0.57793500	-5.30228600
-0.57761500	-5.30228600
-0.57729500	-5.30228600
-0.57697500	-5.12344700
-0.57665500	-5.12344700
-0.57633500	-4.94399800
-0.57601500	-4.94399800
-0.57569500	-4.94399800
-0.57537500	-4.94399800
-0.57505500	-4.94399800
-0.57473500	-4.94399800
-0.57441500	-4.94399800
-0.57409500	-4.76516000
-0.57377500	-4.94399800
-0.57345500	-4.76516000
-0.57313500	-4.76516000
-0.57281500	-4.76516000
-0.57249500	-4.76516000
-0.57217500	-4.76516000
-0.57185500	-4.58571100
-0.57153500	-4.58571100
-0.57121500	-4.58571100
-0.57089500	-4.58571100
-0.57057500	-4.58571100
-0.57025500	-4.40687300
-0.56993500	-4.40687300
-0.56961500	-4.40687300
-0.56929500	-4.40687300
-0.56897500	-4.22742400
-0.56865500	-4.22742400
-0.56833500	-4.22742400
-0.56801500	-4.22742400
-0.56769500	-4.22742400
-0.56737500	-4.04858500
-0.56705500	-4.22742400
-0.56673500	-4.04858500
-0.56641500	-4.04858500
-0.56609500	-4.04858500
-0.56577500	-4.04858500
-0.56545500	-4.04858500
-0.56513500	-4.04858500
-0.56481500	-3.86913700
-0.56449500	-3.86913700
-0.56417500	-3.86913700
-0.56385500	-3.86913700
-0.56353500	-3.86913700
-0.56321500	-3.86913700
-0.56289500	-3.69029800
-0.56257500	-3.69029800
-0.56225500	-3.69029800
-0.56193500	-3.69029800
-0.56161500	-3.86913700
-0.56129500	-3.69029800
-0.56097500	-3.69029800
-0.56065500	-3.69029800
-0.56033500	-3.69029800
-0.56001500	-3.69029800
-0.55969500	-3.69029800
-0.55937500	-3.51084900
-0.55905500	-3.51084900
-0.55873500	-3.51084900
-0.55841500	-3.51084900
-0.55809500	-3.51084900
-0.55777500	-3.51084900
-0.55745500	-3.33201100
-0.55713500	-3.33201100
-0.55681500	-3.33201100
-0.55649500	-3.33201100
-0.55617500	-3.33201100
-0.55585500	-3.33201100
-0.55553500	-3.33201100
-0.55521500	-3.15256200
-0.55489500	-3.15256200
-0.55457500	-3.15256200
-0.55425500	-3.15256200
-0.55393500	-3.15256200
-0.55361500	-3.15256200
-0.55329500	-3.15256200
-0.55297500	-3.15256200
-0.55265500	-3.15256200
-0.55233500	-3.15256200
-0.55201500	-3.15256200
-0.55169500	-3.15256200
-0.55137500	-2.97372400
-0.55105500	-2.97372400
-0.55073500	-2.97372400
-0.55041500	-2.79427500
-0.55009500	-2.79427500
-0.54977500	-2.97372400
-0.54945500	-2.97372400
-0.54913500	-2.79427500
-0.54881500	-2.79427500
-0.54849500	-2.79427500
-0.54817500	-2.79427500
-0.54785500	-2.79427500
-0.54753500	-2.79427500
-0.54721500	-2.79427500
-0.54689500	-2.79427500
-0.54657500	-2.79427500
-0.54625500	-2.79427500
-0.54593500	-2.79427500
-0.54561500	-2.79427500
-0.54529500	-2.61543600
-0.54497500	-2.79427500
-0.54465500	-2.79427500
-0.54433500	-2.61543600
-0.54401500	-2.61543600
-0.54369500	-2.61543600
-0.54337500	-2.61543600
-0.54305500	-2.61543600
-0.54273500	-2.61543600
-0.54241500	-2.61543600
-0.54209500	-2.61543600
-0.54177500	-2.61543600
-0.54145500	-2.61543600
-0.54113500	-2.61543600
-0.54081500	-2.61543600
-0.54049500	-2.61543600
-0.54017500	-2.61543600
-0.53985500	-2.43598700
-0.53953500	-2.43598700
-0.53921500	-2.25714900
-0.53889500	-2.43598700
-0.53857500	-2.43598700
-0.53825500	-2.43598700
-0.53793500	-2.61543600
-0.53761500	-2.43598700
-0.53729500	-2.43598700
-0.53697500	-2.43598700
-0.53665500	-2.43598700
-0.53633500	-2.43598700
-0.53601500	-2.43598700
-0.53569500	-2.43598700
-0.53537500	-2.43598700
-0.53505500	-2.25714900
-0.53473500	-2.25714900
-0.53441500	-2.43598700
-0.53409500	-2.25714900
-0.53377500	-2.25714900
-0.53345500	-2.25714900
-0.53313500	-2.25714900
-0.53281500	-2.25714900
-0.53249500	-2.25714900
-0.53217500	-2.25714900
-0.53185500	-2.25714900
-0.53153500	-2.25714900
-0.53121500	-2.25714900
-0.53089500	-2.25714900
-0.53057500	-2.07770000
-0.53025500	-2.25714900
-0.52993500	-2.25714900
-0.52961500	-2.07770000
-0.52929500	-2.07770000
-0.52897500	-2.07770000
-0.52865500	-2.07770000
-0.52833500	-2.07770000
-0.52801500	-2.07770000
-0.52769500	-2.07770000
-0.52737500	-2.07770000
-0.52705500	-2.07770000
-0.52673500	-2.07770000
-0.52641500	-2.07770000
-0.52609500	-2.07770000
-0.52577500	-1.89886200
-0.52545500	-2.07770000
-0.52513500	-2.07770000
-0.52481500	-2.07770000
-0.52449500	-1.89886200
-0.52417500	-1.89886200
-0.52385500	-1.89886200
-0.52353500	-1.89886200
-0.52321500	-1.89886200
-0.52289500	-1.89886200
-0.52257500	-1.89886200
-0.52225500	-1.89886200
-0.52193500	-1.89886200
-0.52161500	-1.89886200
-0.52129500	-1.89886200
-0.52097500	-1.89886200
-0.52065500	-1.89886200
-0.52033500	-1.89886200
-0.52001500	-1.89886200
-0.51969500	-1.89886200
-0.51937500	-1.89886200
-0.51905500	-1.89886200
-0.51873500	-1.89886200
-0.51841500	-1.89886200
-0.51809500	-1.89886200
-0.51777500	-1.89886200
-0.51745500	-1.89886200
-0.51713500	-1.89886200
-0.51681500	-1.89886200
-0.51649500	-1.71941300
-0.51617500	-1.89886200
-0.51585500	-1.89886200
-0.51553500	-1.89886200
-0.51521500	-1.71941300
-0.51489500	-1.71941300
-0.51457500	-1.89886200
-0.51425500	-1.71941300
-0.51393500	-1.71941300
-0.51361500	-1.71941300
-0.51329500	-1.71941300
-0.51297500	-1.71941300
-0.51265500	-1.71941300
-0.51233500	-1.71941300
-0.51201500	-1.71941300
-0.51169500	-1.71941300
-0.51137500	-1.71941300
-0.51105500	-1.71941300
-0.51073500	-1.71941300
-0.51041500	-1.71941300
-0.51009500	-1.71941300
-0.50977500	-1.71941300
-0.50945500	-1.71941300
-0.50913500	-1.71941300
-0.50881500	-1.71941300
-0.50849500	-1.71941300
-0.50817500	-1.71941300
-0.50785500	-1.71941300
-0.50753500	-1.71941300
-0.50721500	-1.71941300
-0.50689500	-1.54057400
-0.50657500	-1.71941300
-0.50625500	-1.71941300
-0.50593500	-1.54057400
-0.50561500	-1.54057400
-0.50529500	-1.54057400
-0.50497500	-1.54057400
-0.50465500	-1.54057400
-0.50433500	-1.54057400
-0.50401500	-1.54057400
-0.50369500	-1.54057400
-0.50337500	-1.36112500
-0.50305500	-1.36112500
-0.50273500	-1.54057400
-0.50241500	-1.36112500
-0.50209500	-1.54057400
-0.50177500	-1.36112500
-0.50145500	-1.36112500
-0.50113500	-1.36112500
-0.50081500	-1.36112500
-0.50049500	-1.36112500
-0.50017500	-1.36112500
-0.49985500	-1.36112500
-0.49953500	-1.36112500
-0.49921500	-1.36112500
-0.49889500	-1.36112500
-0.49857500	-1.36112500
-0.49825500	-1.36112500
-0.49793500	-1.36112500
-0.49761500	-1.36112500
-0.49729500	-1.36112500
-0.49697500	-1.36112500
-0.49665500	-1.36112500
-0.49633500	-1.36112500
-0.49601500	-1.36112500
-0.49569500	-1.36112500
-0.49537500	-1.36112500
-0.49505500	-1.36112500
-0.49473500	-1.36112500
-0.49441500	-1.36112500
-0.49409500	-1.18228700
-0.49377500	-1.18228700
-0.49345500	-1.18228700
-0.49313500	-1.18228700
-0.49281500	-1.18228700
-0.49249500	-1.18228700
-0.49217500	-1.18228700
-0.49185500	-1.18228700
-0.49153500	-1.18228700
-0.49121500	-1.18228700
-0.49089500	-1.18228700
-0.49057500	-1.18228700
-0.49025500	-1.18228700
-0.48993500	-1.00283800
-0.48961500	-1.18228700
-0.48929500	-1.18228700
-0.48897500	-1.18228700
-0.48865500	-1.18228700
-0.48833500	-1.18228700
-0.48801500	-1.18228700
-0.48769500	-1.18228700
-0.48737500	-1.18228700
-0.48705500	-1.00283800
-0.48673500	-1.00283800
-0.48641500	-1.00283800
-0.48609500	-1.00283800
-0.48577500	-1.00283800
-0.48545500	-1.00283800
-0.48513500	-1.00283800
-0.48481500	-1.00283800
-0.48449500	-1.00283800
-0.48417500	-1.00283800
-0.48385500	-1.00283800
-0.48353500	-1.00283800
-0.48321500	-0.82399980
-0.48289500	-0.82399980
-0.48257500	-0.82399980
-0.48225500	-0.82399980
-0.48193500	-0.82399980
-0.48161500	-0.82399980
-0.48129500	-0.82399980
-0.48097500	-0.82399980
-0.48065500	-0.82399980
-0.48033500	-0.64455090
-0.48001500	-0.64455090
-0.47969500	-0.64455090
-0.47937500	-0.64455090
-0.47905500	-0.82399980
-0.47873500	-0.64455090
-0.47841500	-0.64455090
-0.47809500	-0.64455090
-0.47777500	-0.64455090
-0.47745500	-0.64455090
-0.47713500	-0.64455090
-0.47681500	-0.64455090
-0.47649500	-0.64455090
-0.47617500	-0.64455090
-0.47585500	-0.64455090
-0.47553500	-0.64455090
-0.47521500	-0.64455090
-0.47489500	-0.64455090
-0.47457500	-0.64455090
-0.47425500	-0.46571250
-0.47393500	-0.46571250
-0.47361500	-0.46571250
-0.47329500	-0.46571250
-0.47297500	-0.46571250
-0.47265500	-0.46571250
-0.47233500	4.01196300
-0.47201500	8.66969800
-0.47169500	7.95312400
-0.47137500	9.02798600
-0.47105500	9.38627200
-0.47073500	9.56511100
-0.47041500	9.38627200
-0.47009500	9.38627200
-0.46977500	9.38627200
-0.46945500	9.02798600
-0.46913500	9.02798600
-0.46881500	9.02798600
-0.46849500	8.84853600
-0.46817500	8.84853600
-0.46785500	8.84853600
-0.46753500	8.49025000
-0.46721500	7.23654900
-0.46689500	7.23654900
-0.46657500	6.87826200
-0.46625500	6.34052600
-0.46593500	5.98284900
-0.46561500	5.80340000
-0.46529500	5.80340000
-0.46497500	5.80340000
-0.46465500	5.80340000
-0.46433500	5.80340000
-0.46401500	5.80340000
-0.46369500	5.80340000
-0.46337500	5.62456100
-0.46305500	5.62456100
-0.46273500	5.62456100
-0.46241500	5.44511200
-0.46209500	5.44511200
-0.46177500	5.44511200
-0.46145500	5.44511200
-0.46113500	5.26627400
-0.46081500	5.26627400
-0.46049500	5.26627400
-0.46017500	5.08682500
-0.45985500	5.26627400
-0.45953500	5.26627400
-0.45921500	5.08682500
-0.45889500	5.08682500
-0.45857500	5.08682500
-0.45825500	5.08682500
-0.45793500	5.08682500
-0.45761500	4.90798700
-0.45729500	4.90798700
-0.45697500	4.90798700
-0.45665500	4.90798700
-0.45633500	4.72853800
-0.45601500	4.72853800
-0.45569500	4.72853800
-0.45537500	4.72853800
-0.45505500	4.72853800
-0.45473500	4.54969900
-0.45441500	4.72853800
-0.45409500	4.54969900
-0.45377500	4.54969900
-0.45345500	4.54969900
-0.45313500	4.37025100
-0.45281500	4.37025100
-0.45249500	4.37025100
-0.45217500	4.37025100
-0.45185500	4.37025100
-0.45153500	4.37025100
-0.45121500	4.37025100
-0.45089500	4.19141200
-0.45057500	4.19141200
-0.45025500	4.19141200
-0.44993500	4.19141200
-0.44961500	4.01196300
-0.44929500	4.01196300
-0.44897500	4.01196300
-0.44865500	4.01196300
-0.44833500	4.01196300
-0.44801500	4.01196300
-0.44769500	3.83312500
-0.44737500	3.83312500
-0.44705500	3.83312500
-0.44673500	3.83312500
-0.44641500	3.83312500
-0.44609500	3.83312500
-0.44577500	3.83312500
-0.44545500	3.65367600
-0.44513500	3.65367600
-0.44481500	3.65367600
-0.44449500	3.65367600
-0.44417500	3.65367600
-0.44385500	3.65367600
-0.44353500	3.65367600
-0.44321500	3.65367600
-0.44289500	3.65367600
-0.44257500	3.47483800
-0.44225500	3.47483800
-0.44193500	3.47483800
-0.44161500	3.29538900
-0.44129500	3.47483800
-0.44097500	3.29538900
-0.44065500	3.47483800
-0.44033500	3.29538900
-0.44001500	3.29538900
-0.43969500	3.29538900
-0.43937500	3.29538900
-0.43905500	3.29538900
-0.43873500	3.29538900
-0.43841500	3.29538900
-0.43809500	3.29538900
-0.43777500	3.29538900
-0.43745500	3.29538900
-0.43713500	3.11655000
-0.43681500	3.11655000
-0.43649500	3.11655000
-0.43617500	3.11655000
-0.43585500	3.11655000
-0.43553500	3.11655000
-0.43521500	3.11655000
-0.43489500	3.11655000
-0.43457500	2.93710100
-0.43425500	2.93710100
-0.43393500	2.93710100
-0.43361500	2.93710100
-0.43329500	2.93710100
-0.43297500	2.93710100
-0.43265500	2.93710100
-0.43233500	2.93710100
-0.43201500	2.93710100
-0.43169500	2.93710100
-0.43137500	2.93710100
-0.43105500	2.75826300
-0.43073500	2.75826300
-0.43041500	2.93710100
-0.43009500	2.75826300
-0.42977500	2.75826300
-0.42945500	2.75826300
-0.42913500	2.57881400
-0.42881500	2.75826300
-0.42849500	2.75826300
-0.42817500	2.75826300
-0.42785500	2.57881400
-0.42753500	2.57881400
-0.42721500	2.57881400
-0.42689500	2.57881400
-0.42657500	2.57881400
-0.42625500	2.57881400
-0.42593500	2.57881400
-0.42561500	2.57881400
-0.42529500	2.57881400
-0.42497500	2.57881400
-0.42465500	2.57881400
-0.42433500	2.39997600
-0.42401500	2.39997600
-0.42369500	2.57881400
-0.42337500	2.39997600
-0.42305500	2.39997600
-0.42273500	2.39997600
-0.42241500	2.39997600
-0.42209500	2.39997600
-0.42177500	2.39997600
-0.42145500	2.39997600
-0.42113500	2.39997600
-0.42081500	2.39997600
-0.42049500	2.39997600
-0.42017500	2.39997600
-0.41985500	2.39997600
-0.41953500	2.39997600
-0.41921500	2.22052700
-0.41889500	2.22052700
-0.41857500	2.22052700
-0.41825500	2.22052700
-0.41793500	2.22052700
-0.41761500	2.22052700
-0.41729500	2.22052700
-0.41697500	2.22052700
-0.41665500	2.22052700
-0.41633500	2.04168800
-0.41601500	2.22052700
-0.41569500	2.22052700
-0.41537500	2.22052700
-0.41505500	2.22052700
-0.41473500	2.22052700
-0.41441500	2.22052700
-0.41409500	2.22052700
-0.41377500	2.22052700
-0.41345500	2.04168800
-0.41313500	2.22052700
-0.41281500	2.04168800
-0.41249500	2.22052700
-0.41217500	2.22052700
-0.41185500	2.22052700
-0.41153500	2.22052700
-0.41121500	2.22052700
-0.41089500	2.22052700
-0.41057500	2.04168800
-0.41025500	2.22052700
-0.40993500	2.04168800
-0.40961500	2.04168800
-0.40929500	2.04168800
-0.40897500	2.04168800
-0.40865500	2.04168800
-0.40833500	2.04168800
-0.40801500	2.04168800
-0.40769500	2.04168800
-0.40737500	2.04168800
-0.40705500	2.04168800
-0.40673500	2.04168800
-0.40641500	1.86223900
-0.40609500	1.86223900
-0.40577500	1.86223900
-0.40545500	1.86223900
-0.40513500	1.86223900
-0.40481500	1.86223900
-0.40449500	1.86223900
-0.40417500	1.86223900
-0.40385500	1.86223900
-0.40353500	1.86223900
-0.40321500	1.86223900
-0.40289500	1.86223900
-0.40257500	1.86223900
-0.40225500	1.86223900
-0.40193500	1.86223900
-0.40161500	1.68340100
-0.40129500	1.86223900
-0.40097500	1.86223900
-0.40065500	1.86223900
-0.40033500	1.86223900
-0.40001500	1.86223900
-0.39969500	1.86223900
-0.39937500	1.86223900
-0.39905500	1.68340100
-0.39873500	1.86223900
-0.39841500	1.68340100
-0.39809500	1.68340100
-0.39777500	1.68340100
-0.39745500	1.68340100
-0.39713500	1.68340100
-0.39681500	1.68340100
-0.39649500	1.68340100
-0.39617500	1.68340100
-0.39585500	1.68340100
-0.39553500	1.68340100
-0.39521500	1.68340100
-0.39489500	1.68340100
-0.39457500	1.68340100
-0.39425500	1.68340100
-0.39393500	1.68340100
-0.39361500	1.68340100
-0.39329500	1.68340100
-0.39297500	1.68340100
-0.39265500	1.68340100
-0.39233500	1.68340100
-0.39201500	1.68340100
-0.39169500	1.68340100
-0.39137500	1.50395200
-0.39105500	1.50395200
-0.39073500	1.50395200
-0.39041500	1.50395200
-0.39009500	1.68340100
-0.38977500	1.68340100
-0.38945500	1.68340100
-0.38913500	1.68340100
-0.38881500	1.68340100
-0.38849500	1.50395200
-0.38817500	1.68340100
-0.38785500	1.50395200
-0.38753500	1.50395200
-0.38721500	1.68340100
-0.38689500	1.50395200
-0.38657500	1.50395200
-0.38625500	1.50395200
-0.38593500	1.50395200
-0.38561500	1.50395200
-0.38529500	1.50395200
-0.38497500	1.50395200
-0.38465500	1.50395200
-0.38433500	1.50395200
-0.38401500	1.50395200
-0.38369500	1.50395200
-0.38337500	1.50395200
-0.38305500	1.50395200
-0.38273500	1.50395200
-0.38241500	1.50395200
-0.38209500	1.50395200
-0.38177500	1.50395200
-0.38145500	1.50395200
-0.38113500	1.32511400
-0.38081500	1.32511400
-0.38049500	1.32511400
-0.38017500	1.32511400
-0.37985500	1.50395200
-0.37953500	1.32511400
-0.37921500	1.32511400
-0.37889500	1.32511400
-0.37857500	1.32511400
-0.37825500	1.32511400
-0.37793500	1.14566500
-0.37761500	1.32511400
-0.37729500	1.32511400
-0.37697500	1.32511400
-0.37665500	1.14566500
-0.37633500	1.14566500
-0.37601500	1.14566500
-0.37569500	1.14566500
-0.37537500	1.14566500
-0.37505500	1.14566500
-0.37473500	1.14566500
-0.37441500	0.96682640
-0.37409500	1.14566500
-0.37377500	1.14566500
-0.37345500	0.96682640
-0.37313500	0.96682640
-0.37281500	0.96682640
-0.37249500	0.96682640
-0.37217500	0.96682640
-0.37185500	0.96682640
-0.37153500	0.96682640
-0.37121500	0.96682640
-0.37089500	0.96682640
-0.37057500	0.96682640
-0.37025500	0.96682640
-0.36993500	0.96682640
-0.36961500	0.96682640
-0.36929500	0.78737750
-0.36897500	0.96682640
-0.36865500	0.96682640
-0.36833500	0.78737750
-0.36801500	0.78737750
-0.36769500	0.78737750
-0.36737500	0.78737750
-0.36705500	0.78737750
-0.36673500	0.78737750
-0.36641500	0.78737750
-0.36609500	0.78737750
-0.36577500	0.78737750
-0.36545500	0.78737750
-0.36513500	0.78737750
-0.36481500	0.78737750
-0.36449500	0.78737750
-0.36417500	0.78737750
-0.36385500	0.78737750
-0.36353500	0.78737750
-0.36321500	0.78737750
-0.36289500	0.78737750
-0.36257500	0.78737750
-0.36225500	0.60853910
-0.36193500	0.78737750
-0.36161500	0.60853910
-0.36129500	0.60853910
-0.36097500	0.60853910
-0.36065500	0.60853910
-0.36033500	0.60853910
-0.36001500	0.60853910
-0.35969500	0.60853910
-0.35937500	0.60853910
-0.35905500	0.60853910
-0.35873500	0.42970060
-0.35841500	0.42970060
-0.35809500	0.42970060
-0.35777500	0.42970060
-0.35745500	0.42970060
-0.35713500	0.42970060
-0.35681500	0.42970060
-0.35649500	0.42970060
-0.35617500	0.42970060
-0.35585500	0.25086220
-0.35553500	0.25086220
-0.35521500	0.25086220
-0.35489500	0.25086220
-0.35457500	0.25086220
-0.35425500	0.25086220
-0.35393500	0.25086220
-0.35361500	0.25086220
-0.35329500	-5.30228600
-0.35297500	-4.04858500
-0.35265500	-4.58571100
-0.35233500	-9.42228500
-0.35201500	-12.46742000
-0.35169500	-10.49715000
-0.35137500	-9.78057200
-0.35105500	-9.60173300
-0.35073500	-9.42228500
-0.35041500	-9.24344600
-0.35009500	-9.24344600
-0.34977500	-9.24344600
-0.34945500	-9.24344600
-0.34913500	-9.06399700
-0.34881500	-9.06399700
-0.34849500	-9.06399700
-0.34817500	-8.88515900
-0.34785500	-8.70571000
-0.34753500	-7.63084800
-0.34721500	-7.45201000
-0.34689500	-7.09372200
-0.34657500	-6.73543500
-0.34625500	-6.01886000
-0.34593500	-6.01886000
-0.34561500	-6.01886000
-0.34529500	-6.01886000
-0.34497500	-5.83941200
-0.34465500	-5.83941200
-0.34433500	-5.66057300
-0.34401500	-5.83941200
-0.34369500	-5.66057300
-0.34337500	-5.66057300
-0.34305500	-5.66057300
-0.34273500	-5.66057300
-0.34241500	-5.66057300
-0.34209500	-5.48112400
-0.34177500	-5.48112400
-0.34145500	-5.48112400
-0.34113500	-5.48112400
-0.34081500	-5.48112400
-0.34049500	-5.48112400
-0.34017500	-5.48112400
-0.33985500	-5.48112400
-0.33953500	-5.48112400
-0.33921500	-5.30228600
-0.33889500	-5.30228600
-0.33857500	-5.12344700
-0.33825500	-5.30228600
-0.33793500	-5.12344700
